object,split,label,image,mask
cashew,test,normal,cashew/Data/Images/Normal/228.JPG,
cashew,test,normal,cashew/Data/Images/Normal/260.JPG,
cashew,test,normal,cashew/Data/Images/Normal/435.JPG,
cashew,test,normal,cashew/Data/Images/Normal/405.JPG,
cashew,test,normal,cashew/Data/Images/Normal/087.JPG,
cashew,test,normal,cashew/Data/Images/Normal/324.JPG,
cashew,test,normal,cashew/Data/Images/Normal/130.JPG,
cashew,test,normal,cashew/Data/Images/Normal/392.JPG,
cashew,test,normal,cashew/Data/Images/Normal/467.JPG,
cashew,test,normal,cashew/Data/Images/Normal/143.JPG,
cashew,test,normal,cashew/Data/Images/Normal/389.JPG,
cashew,test,normal,cashew/Data/Images/Normal/181.JPG,
cashew,test,normal,cashew/Data/Images/Normal/309.JPG,
cashew,test,normal,cashew/Data/Images/Normal/012.JPG,
cashew,test,normal,cashew/Data/Images/Normal/367.JPG,
cashew,test,normal,cashew/Data/Images/Normal/344.JPG,
cashew,test,normal,cashew/Data/Images/Normal/484.JPG,
cashew,test,normal,cashew/Data/Images/Normal/089.JPG,
cashew,test,normal,cashew/Data/Images/Normal/398.JPG,
cashew,test,normal,cashew/Data/Images/Normal/460.JPG,
cashew,test,normal,cashew/Data/Images/Normal/239.JPG,
cashew,test,normal,cashew/Data/Images/Normal/342.JPG,
cashew,test,normal,cashew/Data/Images/Normal/369.JPG,
cashew,test,normal,cashew/Data/Images/Normal/284.JPG,
cashew,test,normal,cashew/Data/Images/Normal/098.JPG,
cashew,test,normal,cashew/Data/Images/Normal/446.JPG,
cashew,test,normal,cashew/Data/Images/Normal/482.JPG,
cashew,test,normal,cashew/Data/Images/Normal/093.JPG,
cashew,test,normal,cashew/Data/Images/Normal/244.JPG,
cashew,test,normal,cashew/Data/Images/Normal/272.JPG,
cashew,test,normal,cashew/Data/Images/Normal/307.JPG,
cashew,test,normal,cashew/Data/Images/Normal/487.JPG,
cashew,test,normal,cashew/Data/Images/Normal/245.JPG,
cashew,test,normal,cashew/Data/Images/Normal/084.JPG,
cashew,test,anomaly,cashew/Data/Images/Anomaly/000.JPG,cashew/Data/Masks/Anomaly/000.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/001.JPG,cashew/Data/Masks/Anomaly/001.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/002.JPG,cashew/Data/Masks/Anomaly/002.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/003.JPG,cashew/Data/Masks/Anomaly/003.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/004.JPG,cashew/Data/Masks/Anomaly/004.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/005.JPG,cashew/Data/Masks/Anomaly/005.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/006.JPG,cashew/Data/Masks/Anomaly/006.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/007.JPG,cashew/Data/Masks/Anomaly/007.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/008.JPG,cashew/Data/Masks/Anomaly/008.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/009.JPG,cashew/Data/Masks/Anomaly/009.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/010.JPG,cashew/Data/Masks/Anomaly/010.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/011.JPG,cashew/Data/Masks/Anomaly/011.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/012.JPG,cashew/Data/Masks/Anomaly/012.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/013.JPG,cashew/Data/Masks/Anomaly/013.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/014.JPG,cashew/Data/Masks/Anomaly/014.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/015.JPG,cashew/Data/Masks/Anomaly/015.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/016.JPG,cashew/Data/Masks/Anomaly/016.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/017.JPG,cashew/Data/Masks/Anomaly/017.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/018.JPG,cashew/Data/Masks/Anomaly/018.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/019.JPG,cashew/Data/Masks/Anomaly/019.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/020.JPG,cashew/Data/Masks/Anomaly/020.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/021.JPG,cashew/Data/Masks/Anomaly/021.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/022.JPG,cashew/Data/Masks/Anomaly/022.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/023.JPG,cashew/Data/Masks/Anomaly/023.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/024.JPG,cashew/Data/Masks/Anomaly/024.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/025.JPG,cashew/Data/Masks/Anomaly/025.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/026.JPG,cashew/Data/Masks/Anomaly/026.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/027.JPG,cashew/Data/Masks/Anomaly/027.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/028.JPG,cashew/Data/Masks/Anomaly/028.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/029.JPG,cashew/Data/Masks/Anomaly/029.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/030.JPG,cashew/Data/Masks/Anomaly/030.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/031.JPG,cashew/Data/Masks/Anomaly/031.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/032.JPG,cashew/Data/Masks/Anomaly/032.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/033.JPG,cashew/Data/Masks/Anomaly/033.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/034.JPG,cashew/Data/Masks/Anomaly/034.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/035.JPG,cashew/Data/Masks/Anomaly/035.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/036.JPG,cashew/Data/Masks/Anomaly/036.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/037.JPG,cashew/Data/Masks/Anomaly/037.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/038.JPG,cashew/Data/Masks/Anomaly/038.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/039.JPG,cashew/Data/Masks/Anomaly/039.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/040.JPG,cashew/Data/Masks/Anomaly/040.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/041.JPG,cashew/Data/Masks/Anomaly/041.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/042.JPG,cashew/Data/Masks/Anomaly/042.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/043.JPG,cashew/Data/Masks/Anomaly/043.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/044.JPG,cashew/Data/Masks/Anomaly/044.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/045.JPG,cashew/Data/Masks/Anomaly/045.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/046.JPG,cashew/Data/Masks/Anomaly/046.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/047.JPG,cashew/Data/Masks/Anomaly/047.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/048.JPG,cashew/Data/Masks/Anomaly/048.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/049.JPG,cashew/Data/Masks/Anomaly/049.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/050.JPG,cashew/Data/Masks/Anomaly/050.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/051.JPG,cashew/Data/Masks/Anomaly/051.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/052.JPG,cashew/Data/Masks/Anomaly/052.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/053.JPG,cashew/Data/Masks/Anomaly/053.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/054.JPG,cashew/Data/Masks/Anomaly/054.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/055.JPG,cashew/Data/Masks/Anomaly/055.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/056.JPG,cashew/Data/Masks/Anomaly/056.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/057.JPG,cashew/Data/Masks/Anomaly/057.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/058.JPG,cashew/Data/Masks/Anomaly/058.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/059.JPG,cashew/Data/Masks/Anomaly/059.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/060.JPG,cashew/Data/Masks/Anomaly/060.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/061.JPG,cashew/Data/Masks/Anomaly/061.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/062.JPG,cashew/Data/Masks/Anomaly/062.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/063.JPG,cashew/Data/Masks/Anomaly/063.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/064.JPG,cashew/Data/Masks/Anomaly/064.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/065.JPG,cashew/Data/Masks/Anomaly/065.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/066.JPG,cashew/Data/Masks/Anomaly/066.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/067.JPG,cashew/Data/Masks/Anomaly/067.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/068.JPG,cashew/Data/Masks/Anomaly/068.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/069.JPG,cashew/Data/Masks/Anomaly/069.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/070.JPG,cashew/Data/Masks/Anomaly/070.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/071.JPG,cashew/Data/Masks/Anomaly/071.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/072.JPG,cashew/Data/Masks/Anomaly/072.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/073.JPG,cashew/Data/Masks/Anomaly/073.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/074.JPG,cashew/Data/Masks/Anomaly/074.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/075.JPG,cashew/Data/Masks/Anomaly/075.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/076.JPG,cashew/Data/Masks/Anomaly/076.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/077.JPG,cashew/Data/Masks/Anomaly/077.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/078.JPG,cashew/Data/Masks/Anomaly/078.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/079.JPG,cashew/Data/Masks/Anomaly/079.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/080.JPG,cashew/Data/Masks/Anomaly/080.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/081.JPG,cashew/Data/Masks/Anomaly/081.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/082.JPG,cashew/Data/Masks/Anomaly/082.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/083.JPG,cashew/Data/Masks/Anomaly/083.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/084.JPG,cashew/Data/Masks/Anomaly/084.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/085.JPG,cashew/Data/Masks/Anomaly/085.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/086.JPG,cashew/Data/Masks/Anomaly/086.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/087.JPG,cashew/Data/Masks/Anomaly/087.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/088.JPG,cashew/Data/Masks/Anomaly/088.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/089.JPG,cashew/Data/Masks/Anomaly/089.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/090.JPG,cashew/Data/Masks/Anomaly/090.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/091.JPG,cashew/Data/Masks/Anomaly/091.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/092.JPG,cashew/Data/Masks/Anomaly/092.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/093.JPG,cashew/Data/Masks/Anomaly/093.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/094.JPG,cashew/Data/Masks/Anomaly/094.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/095.JPG,cashew/Data/Masks/Anomaly/095.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/096.JPG,cashew/Data/Masks/Anomaly/096.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/097.JPG,cashew/Data/Masks/Anomaly/097.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/098.JPG,cashew/Data/Masks/Anomaly/098.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/099.JPG,cashew/Data/Masks/Anomaly/099.png
chewinggum,train,normal,chewinggum/Data/Images/Normal/062.JPG,
chewinggum,train,normal,chewinggum/Data/Images/Normal/119.JPG,
chewinggum,train,normal,chewinggum/Data/Images/Normal/320.JPG,
chewinggum,train,normal,chewinggum/Data/Images/Normal/176.JPG,
chewinggum,train,normal,chewinggum/Data/Images/Normal/364.JPG,
chewinggum,train,normal,chewinggum/Data/Images/Normal/387.JPG,
chewinggum,train,normal,chewinggum/Data/Images/Normal/074.JPG,
chewinggum,train,normal,chewinggum/Data/Images/Normal/138.JPG,
chewinggum,train,normal,chewinggum/Data/Images/Normal/123.JPG,
chewinggum,train,normal,chewinggum/Data/Images/Normal/209.JPG,
chewinggum,train,normal,chewinggum/Data/Images/Normal/378.JPG,
chewinggum,train,normal,chewinggum/Data/Images/Normal/303.JPG,
chewinggum,train,normal,chewinggum/Data/Images/Normal/256.JPG,
chewinggum,train,normal,chewinggum/Data/Images/Normal/403.JPG,
chewinggum,train,normal,chewinggum/Data/Images/Normal/146.JPG,
chewinggum,train,normal,chewinggum/Data/Images/Normal/069.JPG,
chewinggum,train,normal,chewinggum/Data/Images/Normal/043.JPG,
chewinggum,train,normal,chewinggum/Data/Images/Normal/204.JPG,
chewinggum,train,normal,chewinggum/Data/Images/Normal/492.JPG,
chewinggum,train,normal,chewinggum/Data/Images/Normal/253.JPG,
chewinggum,train,normal,chewinggum/Data/Images/Normal/274.JPG,
chewinggum,train,normal,chewinggum/Data/Images/Normal/254.JPG,
chewinggum,train,normal,chewinggum/Data/Images/Normal/418.JPG,
chewinggum,train,normal,chewinggum/Data/Images/Normal/501.JPG,
chewinggum,train,normal,chewinggum/Data/Images/Normal/048.JPG,
chewinggum,train,normal,chewinggum/Data/Images/Normal/171.JPG,
chewinggum,train,normal,chewinggum/Data/Images/Normal/413.JPG,
chewinggum,train,normal,chewinggum/Data/Images/Normal/325.JPG,
chewinggum,train,normal,chewinggum/Data/Images/Normal/224.JPG,
chewinggum,train,normal,chewinggum/Data/Images/Normal/105.JPG,
chewinggum,train,normal,chewinggum/Data/Images/Normal/453.JPG,
chewinggum,train,normal,chewinggum/Data/Images/Normal/103.JPG,
chewinggum,train,normal,chewinggum/Data/Images/Normal/251.JPG,
chewinggum,train,normal,chewinggum/Data/Images/Normal/279.JPG,
chewinggum,train,normal,chewinggum/Data/Images/Normal/112.JPG,
chewinggum,train,normal,chewinggum/Data/Images/Normal/360.JPG,
chewinggum,train,normal,chewinggum/Data/Images/Normal/124.JPG,
chewinggum,train,normal,chewinggum/Data/Images/Normal/152.JPG,
chewinggum,train,normal,chewinggum/Data/Images/Normal/373.JPG,
chewinggum,train,normal,chewinggum/Data/Images/Normal/106.JPG,
chewinggum,train,normal,chewinggum/Data/Images/Normal/437.JPG,
chewinggum,train,normal,chewinggum/Data/Images/Normal/025.JPG,
chewinggum,train,normal,chewinggum/Data/Images/Normal/097.JPG,
chewinggum,train,normal,chewinggum/Data/Images/Normal/305.JPG,
chewinggum,train,normal,chewinggum/Data/Images/Normal/236.JPG,
chewinggum,train,normal,chewinggum/Data/Images/Normal/346.JPG,
chewinggum,train,normal,chewinggum/Data/Images/Normal/416.JPG,
chewinggum,train,normal,chewinggum/Data/Images/Normal/401.JPG,
chewinggum,train,normal,chewinggum/Data/Images/Normal/036.JPG,
chewinggum,train,normal,chewinggum/Data/Images/Normal/448.JPG,
chewinggum,train,normal,chewinggum/Data/Images/Normal/169.JPG,
chewinggum,train,normal,chewinggum/Data/Images/Normal/456.JPG,
chewinggum,train,normal,chewinggum/Data/Images/Normal/001.JPG,
chewinggum,train,normal,chewinggum/Data/Images/Normal/336.JPG,
chewinggum,train,normal,chewinggum/Data/Images/Normal/436.JPG,
chewinggum,train,normal,chewinggum/Data/Images/Normal/469.JPG,
chewinggum,train,normal,chewinggum/Data/Images/Normal/368.JPG,
chewinggum,train,normal,chewinggum/Data/Images/Normal/306.JPG,
chewinggum,train,normal,chewinggum/Data/Images/Normal/091.JPG,
chewinggum,train,normal,chewinggum/Data/Images/Normal/246.JPG,
chewinggum,train,normal,chewinggum/Data/Images/Normal/071.JPG,
chewinggum,train,normal,chewinggum/Data/Images/Normal/459.JPG,
chewinggum,train,normal,chewinggum/Data/Images/Normal/452.JPG,
chewinggum,train,normal,chewinggum/Data/Images/Normal/077.JPG,
chewinggum,train,normal,chewinggum/Data/Images/Normal/439.JPG,
chewinggum,train,normal,chewinggum/Data/Images/Normal/000.JPG,
chewinggum,train,normal,chewinggum/Data/Images/Normal/194.JPG,
chewinggum,train,normal,chewinggum/Data/Images/Normal/335.JPG,
chewinggum,train,normal,chewinggum/Data/Images/Normal/298.JPG,
chewinggum,train,normal,chewinggum/Data/Images/Normal/059.JPG,
chewinggum,train,normal,chewinggum/Data/Images/Normal/379.JPG,
chewinggum,train,normal,chewinggum/Data/Images/Normal/267.JPG,
chewinggum,train,normal,chewinggum/Data/Images/Normal/288.JPG,
chewinggum,train,normal,chewinggum/Data/Images/Normal/191.JPG,
chewinggum,train,normal,chewinggum/Data/Images/Normal/115.JPG,
chewinggum,train,normal,chewinggum/Data/Images/Normal/404.JPG,
chewinggum,train,normal,chewinggum/Data/Images/Normal/462.JPG,
chewinggum,train,normal,chewinggum/Data/Images/Normal/066.JPG,
chewinggum,train,normal,chewinggum/Data/Images/Normal/054.JPG,
chewinggum,train,normal,chewinggum/Data/Images/Normal/495.JPG,
chewinggum,train,normal,chewinggum/Data/Images/Normal/473.JPG,
chewinggum,train,normal,chewinggum/Data/Images/Normal/128.JPG,
chewinggum,train,normal,chewinggum/Data/Images/Normal/258.JPG,
chewinggum,train,normal,chewinggum/Data/Images/Normal/339.JPG,
chewinggum,train,normal,chewinggum/Data/Images/Normal/139.JPG,
chewinggum,train,normal,chewinggum/Data/Images/Normal/167.JPG,
chewinggum,train,normal,chewinggum/Data/Images/Normal/064.JPG,
chewinggum,train,normal,chewinggum/Data/Images/Normal/039.JPG,
chewinggum,train,normal,chewinggum/Data/Images/Normal/047.JPG,
chewinggum,train,normal,chewinggum/Data/Images/Normal/060.JPG,
chewinggum,train,normal,chewinggum/Data/Images/Normal/177.JPG,
chewinggum,train,normal,chewinggum/Data/Images/Normal/154.JPG,
chewinggum,train,normal,chewinggum/Data/Images/Normal/411.JPG,
chewinggum,train,normal,chewinggum/Data/Images/Normal/341.JPG,
chewinggum,train,normal,chewinggum/Data/Images/Normal/496.JPG,
chewinggum,train,normal,chewinggum/Data/Images/Normal/434.JPG,
chewinggum,train,normal,chewinggum/Data/Images/Normal/421.JPG,
chewinggum,train,normal,chewinggum/Data/Images/Normal/415.JPG,
chewinggum,train,normal,chewinggum/Data/Images/Normal/032.JPG,
chewinggum,train,normal,chewinggum/Data/Images/Normal/225.JPG,
chewinggum,train,normal,chewinggum/Data/Images/Normal/172.JPG,
chewinggum,train,normal,chewinggum/Data/Images/Normal/287.JPG,
chewinggum,train,normal,chewinggum/Data/Images/Normal/291.JPG,
chewinggum,train,normal,chewinggum/Data/Images/Normal/438.JPG,
chewinggum,train,normal,chewinggum/Data/Images/Normal/101.JPG,
chewinggum,train,normal,chewinggum/Data/Images/Normal/219.JPG,
chewinggum,train,normal,chewinggum/Data/Images/Normal/021.JPG,
chewinggum,train,normal,chewinggum/Data/Images/Normal/193.JPG,
chewinggum,train,normal,chewinggum/Data/Images/Normal/472.JPG,
chewinggum,train,normal,chewinggum/Data/Images/Normal/366.JPG,
chewinggum,train,normal,chewinggum/Data/Images/Normal/149.JPG,
chewinggum,train,normal,chewinggum/Data/Images/Normal/073.JPG,
chewinggum,train,normal,chewinggum/Data/Images/Normal/156.JPG,
chewinggum,train,normal,chewinggum/Data/Images/Normal/218.JPG,
chewinggum,train,normal,chewinggum/Data/Images/Normal/312.JPG,
chewinggum,train,normal,chewinggum/Data/Images/Normal/030.JPG,
chewinggum,train,normal,chewinggum/Data/Images/Normal/278.JPG,
chewinggum,train,normal,chewinggum/Data/Images/Normal/227.JPG,
chewinggum,train,normal,chewinggum/Data/Images/Normal/026.JPG,
chewinggum,train,normal,chewinggum/Data/Images/Normal/233.JPG,
chewinggum,train,normal,chewinggum/Data/Images/Normal/168.JPG,
chewinggum,train,normal,chewinggum/Data/Images/Normal/003.JPG,
chewinggum,train,normal,chewinggum/Data/Images/Normal/271.JPG,
chewinggum,train,normal,chewinggum/Data/Images/Normal/463.JPG,
chewinggum,train,normal,chewinggum/Data/Images/Normal/127.JPG,
chewinggum,train,normal,chewinggum/Data/Images/Normal/014.JPG,
